user,channel,message,timestamp
pogchamp_is_whack30303030,healthygamer_gg ,"rinse and repeat, netflix complete.",2021-07-16 15:10:54
4circ,healthygamer_gg ,FeelsStrongMan attack on titan,2021-07-16 15:11:02
phantom_tornado,healthygamer_gg ,think and act together to stop overthinking,2021-07-16 15:11:06
creepyweeper,healthygamer_gg ,awesome advice,2021-07-16 15:11:07
flanks10,healthygamer_gg :yes ,),2021-07-16 15:11:11
wizz4e,healthygamer_gg ,loving the advice <3,2021-07-16 15:11:16
lackenspaceaim,healthygamer_gg ,why so much AOT? is the new stuff soon?!,2021-07-16 15:11:17
error_40420,healthygamer_gg ,PepoG,2021-07-16 15:11:17
shubhankarsin,healthygamer_gg ,SASAGAYO SASAGAYO !!,2021-07-16 15:11:18
wheelzonfiree,healthygamer_gg ,Could somebody tell me where the doc is on discord for the interviews?,2021-07-16 15:11:21
lostmysenpai,healthygamer_gg ,Season 4 is not great. watch black clover instead,2021-07-16 15:11:23
chaosremains,healthygamer_gg ,that's a great question,2021-07-16 15:11:23
streetcryptography,healthygamer_gg ,anime supremacy,2021-07-16 15:11:25
icyryno,healthygamer_gg ,"so we can be ""different"" people each day? like what we focus on ?",2021-07-16 15:11:25
pogchamp_is_whack30303030,healthygamer_gg ,PepoG wat important to me,2021-07-16 15:11:32
idrinksparkingwater,healthygamer_gg ,dont bother watching it the manga ending is so bad LuL,2021-07-16 15:11:32
mercydarlynn,healthygamer_gg ,<3,2021-07-16 15:11:33
modxta23,healthygamer_gg ,nothing is important ever Sadge,2021-07-16 15:11:33
hazeyxboi,healthygamer_gg ,beat up friends monkaW,2021-07-16 15:11:35
derpydoku,healthygamer_gg ,did he say beat up my friends?,2021-07-16 15:11:35
loern,healthygamer_gg ,monkaW beat up,2021-07-16 15:11:37
bestatnothing,healthygamer_gg ,Just accept yourself homie,2021-07-16 15:11:40
jorj42069,healthygamer_gg ,do what makes you happy man,2021-07-16 15:11:40
jackjoejacket,healthygamer_gg ,With awareness… who do I wanna be 2day,2021-07-16 15:11:44
n3ptun,healthygamer_gg ,1 day at a time EZ,2021-07-16 15:11:44
replaykay,healthygamer_gg ,"@IcyRyno people are complex and layered, you dont have to follow a rubric of life",2021-07-16 15:11:46
antiliani,healthygamer_gg ,I feel like there is always something better to do,2021-07-16 15:11:48
bigmamayooks,healthygamer_gg ,love to beat up my friends,2021-07-16 15:11:51
miathan52,healthygamer_gg ,who do you wanna beat today,2021-07-16 15:11:56
shubhankarsin,healthygamer_gg ,I wanna smash mikasa tho,2021-07-16 15:11:58
jorj42069,healthygamer_gg ,@modxta23 i feel you,2021-07-16 15:12:01
zhaulted,healthygamer_gg ,Why do I feel like this is useless advise,2021-07-16 15:12:02
pogchamp_is_whack30303030,healthygamer_gg ,"you're a 6'1 gigachad athlete, cut yourself some slack brother.",2021-07-16 15:12:03
osterholz,healthygamer_gg ,Kappajust deal with it 4Head,2021-07-16 15:12:05
error_40420,healthygamer_gg ,PepoG on this day what is important to me,2021-07-16 15:12:05
smookeey,healthygamer_gg ,NODDERS,2021-07-16 15:12:07
nacounta,healthygamer_gg ,life is really just one days actions repeated,2021-07-16 15:12:09
klitkommanda,healthygamer_gg ,Half-ofc love <3,2021-07-16 15:12:10
littlepizzacr,"healthygamer_gg :To me is a bit more difficult since my ""friends"" are not real friends haha so anime and gaming distracts me from that ",(,2021-07-16 15:12:11
azrl3l,healthygamer_gg ,AYAYA,2021-07-16 15:12:11
fogwarrior,healthygamer_gg ,whats with the future plan?,2021-07-16 15:12:11
superdarkvoiid,healthygamer_gg ,anime is important pepoG,2021-07-16 15:12:12
trickolodeon,healthygamer_gg ,yahhh yeeeeeeeeeeeeet boys,2021-07-16 15:12:13
fulgorio_,healthygamer_gg ,NODDERS,2021-07-16 15:12:13
jackjoejacket,healthygamer_gg ,Yah well said Dr K,2021-07-16 15:12:15
r0nii,healthygamer_gg ,but did he get help about why he is getting ditched?,2021-07-16 15:12:17
louii__,healthygamer_gg ,AYAYA anime is always more important,2021-07-16 15:12:17
hydraxia,healthygamer_gg ,<3,2021-07-16 15:12:18
derpydoku,healthygamer_gg ,@shubhankarsin annie is the real bae,2021-07-16 15:12:19
canef13,healthygamer_gg ,<3,2021-07-16 15:12:20
chilli250,healthygamer_gg ,Those are wise words <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3,2021-07-16 15:12:21
creepyweeper,healthygamer_gg ,wonderfully put,2021-07-16 15:12:21
lmdoubleg,healthygamer_gg ,Half-orc life,2021-07-16 15:12:22
muffinman_720,healthygamer_gg ,<3,2021-07-16 15:12:23
silent147,healthygamer_gg ,good interview,2021-07-16 15:12:24
ininzuki,healthygamer_gg ,but but anime is important,2021-07-16 15:12:25
krntrn,healthygamer_gg ,<3,2021-07-16 15:12:35
antiliani,healthygamer_gg ,gaming everyday got it PepoG,2021-07-16 15:12:35
aero_n_zero,healthygamer_gg ,<3 Clap,2021-07-16 15:12:35
boeyman812,healthygamer_gg ,<3,2021-07-16 15:12:36
mercydarlynn,healthygamer_gg ,drhgOK,2021-07-16 15:12:36
pogchamp_is_whack30303030,healthygamer_gg ,AYAYA STAY WITH US,2021-07-16 15:12:37
r0nii,healthygamer_gg ,but why does his friend ditch him?,2021-07-16 15:12:37
tray_56,healthygamer_gg ,<3 Clap,2021-07-16 15:12:40
cleaneugene27,healthygamer_gg ,@r0nii college shit,2021-07-16 15:12:46
chipm_,healthygamer_gg ,Gaming all day yes lets go pepoG,2021-07-16 15:12:48
klitkommanda,healthygamer_gg ,@r0nii bad chad friends,2021-07-16 15:12:48
kingkrishlive,healthygamer_gg ,<3 Clap,2021-07-16 15:12:48
antiliani,healthygamer_gg ,drhgOK,2021-07-16 15:12:50
stephenyeet,healthygamer_gg ,mEDITATION,2021-07-16 15:12:54
jackjoejacket,healthygamer_gg ,Yah,2021-07-16 15:12:55
tofuuqueen,healthygamer_gg ,this kinda making me tear up FeelsStrongMan,2021-07-16 15:12:56
pogchamp_is_whack30303030,healthygamer_gg ,gachiBASS,2021-07-16 15:12:57
chilli250,healthygamer_gg ,Those are wise words <3,2021-07-16 15:12:58
georgietv_,healthygamer_gg ,me and this guy are very alike,2021-07-16 15:13:00
drewlix,healthygamer_gg ,PepoG Watch Twich all day,2021-07-16 15:13:00
nononplus,healthygamer_gg ,gachiGASM,2021-07-16 15:13:00
vickvon,healthygamer_gg ,hes amazing,2021-07-16 15:13:01
quinndt,healthygamer_gg ,gachiBASS,2021-07-16 15:13:01
r0nii,healthygamer_gg ,@cleaneugene27  yeah probably,2021-07-16 15:13:02
mercydarlynn,healthygamer_gg ,drhgThink,2021-07-16 15:13:02
kingkrishlive,healthygamer_gg ,Meditation Time AOOOOE,2021-07-16 15:13:03
lmdoubleg,healthygamer_gg ,come MonkaW,2021-07-16 15:13:04
rifftraxsupporter,healthygamer_gg ,This man is a champ,2021-07-16 15:13:04
pogchamp_is_whack30303030,healthygamer_gg ,gachiHYPER,2021-07-16 15:13:09
bootyspoon,healthygamer_gg ,FeelsGoodMan,2021-07-16 15:13:10
tray_56,healthygamer_gg :And don't forget to block @Brian D,,2021-07-16 15:13:11
redboot39,healthygamer_gg ,"dang, Dom is SO much more wise than me",2021-07-16 15:13:11
00meow_lw,healthygamer_gg ,plan every day?,2021-07-16 15:13:13
modxta23,healthygamer_gg ,do not come,2021-07-16 15:13:13
gingerdipz,healthygamer_gg ,!guide,2021-07-16 15:13:14
streamelements,"healthygamer_gg :Pre-order Dr. K's Guide to Mental Health! 3 in-depth guides to navigating Anxiety, Depression, and Meditation. Pre-order now: https",//bit.ly/3bqNMfr,2021-07-16 15:13:14
lightskintyrone,healthygamer_gg ,"@chat I just came, whats this guy's story?",2021-07-16 15:13:15
wasaki101,healthygamer_gg ,imperceptible but steady change,2021-07-16 15:13:16
shubhankarsin,healthygamer_gg ,"@r0nii also he's main char of AOT , no one wants to be friends with eren on their own accord lol",2021-07-16 15:13:16
r0nii,healthygamer_gg ,@klitkommanda  =),2021-07-16 15:13:17
georgikaradzhov,healthygamer_gg ,ask him to play JoJo on base Pog,2021-07-16 15:13:17
stigjo,healthygamer_gg ,EZ,2021-07-16 15:13:22
daavixd,healthygamer_gg ,EZ,2021-07-16 15:13:25
isunless,healthygamer_gg ,@GeorgiKaradzhov thats way too based,2021-07-16 15:13:26
freedomsock,healthygamer_gg ,True block Brian Madge,2021-07-16 15:13:27
8bit_amethyst,healthygamer_gg ,EZ,2021-07-16 15:13:29
kwesiquest,healthygamer_gg ,EZ,2021-07-16 15:13:30
ewank,healthygamer_gg ,go with the rhythm breh,2021-07-16 15:13:33
ananas51,healthygamer_gg ,vermintide Pog,2021-07-16 15:13:34
modxta23,healthygamer_gg ,EZ WHO CARES cLAP,2021-07-16 15:13:36
rahulthepilgrim,healthygamer_gg ,EZ gigachad,2021-07-16 15:13:38
the_sweatiest_gamer,healthygamer_gg ,AOOOOE,2021-07-16 15:13:38
tmi,NA,tmi.twitch.tv,2021-07-16 15:13:38
bestatnothing,healthygamer_gg ,EZ chad nerd fusion,2021-07-16 15:13:39
ozz14,healthygamer_gg ,Vermintide Lets fucking go,2021-07-16 15:13:40
datadaily,healthygamer_gg :Play RuneScape instead ,),2021-07-16 15:13:40
mercydarlynn,healthygamer_gg ,<3,2021-07-16 15:13:41
kingkrishlive,healthygamer_gg ,"@redboot39 Try not to compare, everyone has their own pace of success",2021-07-16 15:13:45
shubhankarsin,healthygamer_gg ,play genshin impact,2021-07-16 15:13:45
maxinemaxinemax,healthygamer_gg ,This guy Smart. This guy Chad as well.,2021-07-16 15:13:45
t1ltddrag0n,healthygamer_gg ,@GeorgiKaradzhov YES JOJO ON BASE,2021-07-16 15:13:47
freundsigmund,"healthygamer_gg :""Man, sometimes it takes a long time to sound like yourself."" from Miles Davis fits well imo ",D,2021-07-16 15:13:49
r0nii,healthygamer_gg ,@shubhankarsin  ;),2021-07-16 15:13:50
modxta23,healthygamer_gg ,EZ TOO EASY FOR ME Clap,2021-07-16 15:13:50
kysono,healthygamer_gg :I like Cheezits ,(,2021-07-16 15:13:51
maulds,healthygamer_gg ,EZ Clap tall half orc gigachad cheez it vermintide hinge turner,2021-07-16 15:13:58
jackjoejacket,healthygamer_gg ,Weeby Chad is cool af,2021-07-16 15:13:59
quinndt,healthygamer_gg ,daphRead,2021-07-16 15:14:04
thorongil___,healthygamer_gg ,<3,2021-07-16 15:14:06
fogwarrior,healthygamer_gg ,thanks,2021-07-16 15:14:08
klitkommanda,healthygamer_gg ,<3,2021-07-16 15:14:08
pogchamp_is_whack30303030,healthygamer_gg ,TRUE,2021-07-16 15:14:09
bangiob,healthygamer_gg ,dr. chad,2021-07-16 15:14:10
flappie6,healthygamer_gg ,EZ,2021-07-16 15:14:10
stigjo,healthygamer_gg ,EZ true,2021-07-16 15:14:10
smookeey,healthygamer_gg ,KEKW,2021-07-16 15:14:10
vladeimir,healthygamer_gg ,<3,2021-07-16 15:14:11
hazeyxboi,healthygamer_gg ,TRUE,2021-07-16 15:14:11
smorc11,healthygamer_gg ,EZ,2021-07-16 15:14:11
goofballguiness,healthygamer_gg ,KEKW,2021-07-16 15:14:11
greatteacherjay,healthygamer_gg ,"I see stuff that reminds me of social anxiety, like expectations people have on him and being left alone by parents and friends",2021-07-16 15:14:12
rebel17tv,healthygamer_gg ,LULW,2021-07-16 15:14:12
jw_is_fine,healthygamer_gg ,GIGACHAD,2021-07-16 15:14:12
8bit_amethyst,healthygamer_gg ,Chad Thundercock,2021-07-16 15:14:12
muffinman_720,healthygamer_gg ,Still DOM LULW,2021-07-16 15:14:12
konkydawng,healthygamer_gg ,LUL,2021-07-16 15:14:13
tommguy,healthygamer_gg ,KEKW,2021-07-16 15:14:13
podmeister,healthygamer_gg ,<3,2021-07-16 15:14:13
thecupcakehero,healthygamer_gg ,drchadthundercock,2021-07-16 15:14:13
userahat34,healthygamer_gg ,facts EZ,2021-07-16 15:14:13
bestatnothing,healthygamer_gg ,EZ True,2021-07-16 15:14:13
mahiel3,healthygamer_gg ,EZ,2021-07-16 15:14:13
yaptheflipmasta,healthygamer_gg ,EZ,2021-07-16 15:14:13
aero_n_zero,healthygamer_gg ,True EZ Clap,2021-07-16 15:14:14
westworld,healthygamer_gg ,TRUE,2021-07-16 15:14:14
bigbrainplays7,healthygamer_gg ,Megamind,2021-07-16 15:14:14
isunless,healthygamer_gg ,dr chad AYAYA,2021-07-16 15:14:14
freedomsock,healthygamer_gg ,EZ TRUE,2021-07-16 15:14:14
faluire,healthygamer_gg ,KEKW,2021-07-16 15:14:14
luizo094,healthygamer_gg ,gigaCHAD,2021-07-16 15:14:15
modxta23,healthygamer_gg ,TRUE KEKW,2021-07-16 15:14:15
niccke,healthygamer_gg ,TRUE,2021-07-16 15:14:15
louii__,healthygamer_gg ,EZ he is,2021-07-16 15:14:16
davetwo,healthygamer_gg ,CHAD MR. K,2021-07-16 15:14:16
theyellaking,healthygamer_gg ,cheese nips > cheez-its sorry,2021-07-16 15:14:16
synora_,healthygamer_gg ,hahaha TRUE,2021-07-16 15:14:16
zenith_,healthygamer_gg ,EZ true,2021-07-16 15:14:16
thorongil___,healthygamer_gg ,dr k is a chad.,2021-07-16 15:14:16
cybercleric,healthygamer_gg ,Facts,2021-07-16 15:14:17
janneq216,healthygamer_gg ,EZ,2021-07-16 15:14:17
loern,healthygamer_gg ,Kapp,2021-07-16 15:14:17
therealjake9908,healthygamer_gg ,kinda,2021-07-16 15:14:17
chaosremains,healthygamer_gg ,LUL,2021-07-16 15:14:17
zootster1976,healthygamer_gg ,gig'a'chat,2021-07-16 15:14:18
eleralok,healthygamer_gg ,Dr. Chad,2021-07-16 15:14:18
fading_sleep,healthygamer_gg ,CHAD THUNDERCOCK EZ Clap,2021-07-16 15:14:18
yhnu4,healthygamer_gg ,EZ,2021-07-16 15:14:18
frostnetz,healthygamer_gg ,GIGACHAD GG,2021-07-16 15:14:18
shubhankarsin,healthygamer_gg ,true,2021-07-16 15:14:19
klitkommanda,healthygamer_gg ,Dr. K GIGA CHAD EZ Clap,2021-07-16 15:14:19
jkspice420,healthygamer_gg ,VERY TRUUUUUUE,2021-07-16 15:14:20
ricemachinex,healthygamer_gg ,CHAD MR.K,2021-07-16 15:14:20
valeera_kreygasm,healthygamer_gg ,EZ,2021-07-16 15:14:20
kingkrishlive,healthygamer_gg ,Dr Chad Thundercock,2021-07-16 15:14:20
funguy_96,healthygamer_gg ,EZ True,2021-07-16 15:14:20
socrateasetv,healthygamer_gg ,Kapp,2021-07-16 15:14:20
cuspeli,healthygamer_gg ,EZ,2021-07-16 15:14:21
massivelegendd,healthygamer_gg ,it is true,2021-07-16 15:14:21
takordas,healthygamer_gg ,Dr. Chad,2021-07-16 15:14:21
burstlance,healthygamer_gg ,True,2021-07-16 15:14:23
jedi07,healthygamer_gg ,Does Dom have a Twitch or other link?,2021-07-16 15:14:24
pogchamp_is_whack30303030,healthygamer_gg ,TRUE YEP,2021-07-16 15:14:25
modxta23,healthygamer_gg ,DEFLECT Clap,2021-07-16 15:14:25
bestatnothing,healthygamer_gg ,5Head,2021-07-16 15:14:25
tiltproofnchill,healthygamer_gg ,LOL,2021-07-16 15:14:25
shadow943,healthygamer_gg ,BASED DEPARTMENT,2021-07-16 15:14:25
kindalankyaf,healthygamer_gg ,AMEN BROTHER,2021-07-16 15:14:25
rifftraxsupporter,healthygamer_gg ,Lol,2021-07-16 15:14:26
oggydoggie,healthygamer_gg ,Absolutely,2021-07-16 15:14:26
kogli,healthygamer_gg ,EZ DR K GIGACHAD,2021-07-16 15:14:27
thejproshow,healthygamer_gg ,TRUEEEE,2021-07-16 15:14:27
fredzomka,healthygamer_gg ,chads are protector,2021-07-16 15:14:27
denzelb127,healthygamer_gg ,Sigma men,2021-07-16 15:14:28
xflame,healthygamer_gg ,Dom is a Chad,2021-07-16 15:14:29
klitkommanda,healthygamer_gg ,ABSOLUTELY CORRECT,2021-07-16 15:14:30
thorongil___,healthygamer_gg ,<3,2021-07-16 15:14:30
jdrflip,healthygamer_gg ,EZY DOCTOR,2021-07-16 15:14:30
azrl3l,healthygamer_gg ,being yourself?,2021-07-16 15:14:30
icyryno,healthygamer_gg ,dr k's hair tho,2021-07-16 15:14:31
8bit_amethyst,healthygamer_gg ,Based,2021-07-16 15:14:32
smorc11,healthygamer_gg ,FeelsStrongMan,2021-07-16 15:14:32
valeera_kreygasm,healthygamer_gg ,Dr. Chad,2021-07-16 15:14:33
samanuelcz,healthygamer_gg ,SIGMA MALE EZ,2021-07-16 15:14:33
davetwo,healthygamer_gg ,CORRECT. I AM A CHAD.,2021-07-16 15:14:33
error_40420,healthygamer_gg ,monkaHmm . o O ( EZ ),2021-07-16 15:14:34
newdream_09,healthygamer_gg ,Dr.chad,2021-07-16 15:14:34
modeass,healthygamer_gg ,Shrigma male,2021-07-16 15:14:35
creepyweeper,healthygamer_gg ,the chad is in here *points to heart*,2021-07-16 15:14:35
syrensmh,healthygamer_gg ,FeelsStrongMan,2021-07-16 15:14:35
goqu_888,healthygamer_gg ,NODDERS dr CHAD YES,2021-07-16 15:14:36
l_charles_l,healthygamer_gg ,EZ,2021-07-16 15:14:36
jeddiecakes,healthygamer_gg ,MY STREAMER <3,2021-07-16 15:14:36
konkydawng,healthygamer_gg ,<3,2021-07-16 15:14:36
jkspice420,healthygamer_gg ,DR CHADF,2021-07-16 15:14:37
freedomsock,healthygamer_gg ,NODDERS NODDERS NODDERS NODDERS NODDERS NODDERS NODDERS,2021-07-16 15:14:37
sirhiccup,healthygamer_gg ,FeelsStrongMan,2021-07-16 15:14:38
endura_live,healthygamer_gg ,STRONG AF,2021-07-16 15:14:38
xinefed,healthygamer_gg ,TRUE GIGACHAD,2021-07-16 15:14:38
kogli,healthygamer_gg ,DR K MENTALITY == GIGACHAD MENTALITY,2021-07-16 15:14:38
the_centralscrutinizer,healthygamer_gg ,Rip dr k physic,2021-07-16 15:14:38
rexhappy,healthygamer_gg ,based,2021-07-16 15:14:38
daavixd,healthygamer_gg ,EZ DR CHAD,2021-07-16 15:14:39
bootyspoon,healthygamer_gg ::EZ,,2021-07-16 15:14:39
kindalankyaf,healthygamer_gg ,INCREDIBLY BASED,2021-07-16 15:14:40
jumpcaptain,healthygamer_gg ,Integrity EZ,2021-07-16 15:14:40
thekarret,healthygamer_gg ,Yessss,2021-07-16 15:14:40
wwwizzy,healthygamer_gg ,final revelation meemsVV,2021-07-16 15:14:40
krntrn,healthygamer_gg ,FeelsStrongMan,2021-07-16 15:14:41
kappaspammer9000,healthygamer_gg ,Based,2021-07-16 15:14:41
replaykay,healthygamer_gg ,NODDERS,2021-07-16 15:14:41
the_sweatiest_gamer,healthygamer_gg ,GIGACHAD,2021-07-16 15:14:41
lmdoubleg,healthygamer_gg ,KEKW Gigachad = illuminated,2021-07-16 15:14:42
trolledz0r,healthygamer_gg ,true,2021-07-16 15:14:42
thorongil___,healthygamer_gg ,<3 based EZ,2021-07-16 15:14:42
vanitum,healthygamer_gg ,Chad = you have your life together,2021-07-16 15:14:42
loern,healthygamer_gg ,Pick up women EZ,2021-07-16 15:14:42
hubeyeye,healthygamer_gg ,br OMEGALUL,2021-07-16 15:14:42
jedijontdotexe,healthygamer_gg ,Very true Dr. K is gigachad,2021-07-16 15:14:44
sparks459,healthygamer_gg ,Ez,2021-07-16 15:14:44
modxta23,healthygamer_gg ,I AM A CHAD EZ,2021-07-16 15:14:44
b4cku,healthygamer_gg ,<3,2021-07-16 15:14:44
8bit_amethyst,healthygamer_gg ,Yeppp,2021-07-16 15:14:45
rubb6969,healthygamer_gg ,DR Chad,2021-07-16 15:14:47
happy_boy__kun,healthygamer_gg ,EZ Dr,2021-07-16 15:14:47
denzelb127,healthygamer_gg ,"""Yes.""",2021-07-16 15:14:48
hydraxia,healthygamer_gg ,FeelsStrongMan,2021-07-16 15:14:48
woollychu,healthygamer_gg ,Bars,2021-07-16 15:14:48
mercydarlynn,healthygamer_gg ,<3,2021-07-16 15:14:48
cybercleric,healthygamer_gg ,Self Compassion is the highest level ofChaddery,2021-07-16 15:14:49
juniverse1,healthygamer_gg ,CHAD,2021-07-16 15:14:49
valeera_kreygasm,healthygamer_gg ,TRUE,2021-07-16 15:14:49
rifftraxsupporter,healthygamer_gg ,<3,2021-07-16 15:14:50
xinefed,healthygamer_gg ,DR K = CHAD,2021-07-16 15:14:50
gecklord,healthygamer_gg ,we are chads HandsUp,2021-07-16 15:14:50
konkydawng,healthygamer_gg ,APES STRONG TOGETHER APE GANG <3,2021-07-16 15:14:52
jorj42069,healthygamer_gg ,SIGMA GRINDSET Pog  SIGMA GRINDSET Pog  SIGMA GRINDSET Pog  SIGMA GRINDSET Pog,2021-07-16 15:14:53
ghostility,healthygamer_gg ,FeelsStrongMan,2021-07-16 15:14:54
littlejackfrost,healthygamer_gg ,FeelsStrongMan <3,2021-07-16 15:14:54
tray_56,healthygamer_gg ,True <3,2021-07-16 15:14:54
thejproshow,healthygamer_gg ,SO TRUE!!!,2021-07-16 15:14:55
87__david,healthygamer_gg ,<3 <3 <3 take care chads,2021-07-16 15:14:55
jackjoejacket,healthygamer_gg ,Yah man!!! 💯,2021-07-16 15:14:55
littlepizzacr,healthygamer_gg ,Dont even know what that is haha,2021-07-16 15:14:55
kachemusic,healthygamer_gg ,it's all about unity,2021-07-16 15:14:56
zappbdot,healthygamer_gg ,<3,2021-07-16 15:14:57
kaninoki,healthygamer_gg ,awesome,2021-07-16 15:14:58
jedijontdotexe,healthygamer_gg ,amen,2021-07-16 15:14:59
jedi07,healthygamer_gg ,!commands,2021-07-16 15:15:00
sparks459,healthygamer_gg ,<3,2021-07-16 15:15:00
modxta23,healthygamer_gg ,ANY CHADDERS? EZ Clap,2021-07-16 15:15:00
jeikeirei,healthygamer_gg ,HE IS CORRECT,2021-07-16 15:15:01
davetwo,healthygamer_gg ,5000 Chads in here right now,2021-07-16 15:15:01
freedomsock,healthygamer_gg ,MADMAN TALKING FACTS NODDERS,2021-07-16 15:15:02
keenmachine,healthygamer_gg ,<3,2021-07-16 15:15:02
wijonas29,healthygamer_gg ,amen,2021-07-16 15:15:03
xinefed,healthygamer_gg ,Ameen,2021-07-16 15:15:04
crxssrxads_,healthygamer_gg ,<3,2021-07-16 15:15:04
dekraasbaas,healthygamer_gg ,Amen,2021-07-16 15:15:05
thejproshow,healthygamer_gg ,<3 <3 <3,2021-07-16 15:15:06
louii__,healthygamer_gg ,<3,2021-07-16 15:15:06
mercydarlynn,healthygamer_gg ,I am a chad lulw,2021-07-16 15:15:07
theyellaking,healthygamer_gg ,dr k was a chad. even when he was a baby,2021-07-16 15:15:07
zeromugen,healthygamer_gg ,FACTS,2021-07-16 15:15:08
lmdoubleg,healthygamer_gg ,i agree,2021-07-16 15:15:08
error_40420,healthygamer_gg ,FeelsStrongMan,2021-07-16 15:15:08
newcenturytrader,healthygamer_gg ,leader,2021-07-16 15:15:09
jorj42069,healthygamer_gg ,<3,2021-07-16 15:15:09
jedijontdotexe,healthygamer_gg ,amen<3,2021-07-16 15:15:09
aero_n_zero,healthygamer_gg ,<3 <3 <3,2021-07-16 15:15:11
